! Aero mudule input file for airfoil data

Airfoil_Name  Section08
t/c            0.197000         ! thickness ratio w.r.t. chord

format 1       !  1: alfa-cl-cd-cm	; 2: alfa-cl; alfa-cd; alfa-cm

Reynolds_Nr 10000000.000000
-180 0 0 0
-175 0.143857136608235 0.0099 0.0218
-170 0.283405188479358 0.0392 0.0434
-165 0.414335070876254 0.0871 0.0647
-160 0.532669167118512 0.1521 0.0855
-155 0.634761328582421 0.2322 0.1057
-150 0.717628342757671 0.325 0.125
-145 0.778701332204831 0.4277 0.1434
-140 0.816074355597869 0.5371 0.1607
-135 0.828670141752507 0.65 0.1768
-130 0.816074355597869 0.7629 0.1915
-125 0.778701332204831 0.8723 0.2048
-120 0.717628342757671 0.975 0.2165
-115 0.634761328582421 1.0678 0.2266
-110 0.532669167118512 1.1479 0.2349
-105 0.414335070876254 1.2129 0.2415
-100 0.283405188479358 1.2608 0.2462
-95 0.143857136608235 1.2901 0.249
-90 0 1.3 0.25
-85 -0.143857136608235 1.2901 0.249
-80 -0.283405188479358 1.2608 0.2462
-75 -0.414335070876254 1.2129 0.2415
-70 -0.532669167118512 1.1479 0.2349
-65 -0.634761328582421 1.0678 0.2266
-60 -0.717628342757671 0.975 0.2165
-55 -0.778701332204831 0.8723 0.2048
-50 -0.816074355597869 0.7629 0.1915
-45 -0.828670141752507 0.65 0.1768
-40 -0.846569416814361 0.5422 0.1416
-39 -0.848475358140392 0.5206 0.1346
-38 -0.842094598048898 0.4991 0.1276
-37 -0.844000539374929 0.4775 0.1205
-36 -0.837619779283434 0.4559 0.1135
-35 -0.83123901919194 0.4344 0.1065
-34 -0.833144960517971 0.4128 0.0994
-33 -0.843337603261527 0.3913 0.0924
-32 -0.856430591501216 0.3497 0.0515
-30 -0.878638951300184 0.2863 0.0389
-28 -0.892643476695801 0.2429 0.0263
-26 -0.906648002091418 0.2141 0.0154
-24 -0.912365826069511 0.1804 0.0045
-22 -0.932005308429045 0.1567 -0.0039
-20 -0.943358089371054 0.1381 -0.0123
-18 -0.957859816851723 0.1186 -0.0175
-16 -0.980648245749917 0.0992 -0.0227
-14 -0.925624548337551 0.065 0
-12 -0.865463096046319 0.0441 0
-10 -0.709093040297621 0.0125 0
-8 -0.518333173666193 0.01 0
-6 -0.310917037185541 0.0087 0
-4 -0.102175028478084 0.0072 0
-2 0.106069778144321 0.0064 0
0 0.311248505242242 0.0065 0
2 0.516427232340163 0.0069 0
4 0.706938497929064 0.008 0
6 0.885516913476729 0.0102 0
8 1.01835273719966 0.0138 0
10 1.10834631459398 0.0225 -0.0001
12 1.08762956105017 0.0342 -0.0003
14 1.05050513869965 0.0465 -0.0006
16 1.07420510475378 0.0714 -0.001
18 1.09558479441099 0.0999 -0.0958
20 1.11837322330918 0.1441 -0.1062
22 1.1333721528749 0.1932 -0.1189
24 1.13991864699475 0.2443 -0.1326
26 1.13884137581047 0.294 -0.1464
28 1.12566552055661 0.3424 -0.1599
30 1.1153071437847 0.3911 -0.1733
32 1.09467325725506 0.4532 -0.1862
33 1.07992292873187 0.4978 -0.1533
34 1.07097329120094 0.522 -0.158
35 1.06169218561331 0.5456 -0.1626
36 1.05199674495481 0.5688 -0.167
37 1.04205270325378 0.5915 -0.1712
38 1.0319429275244 0.6139 -0.1754
39 1.02166741776667 0.6358 -0.1794
40 1.00285660554888 0.6573 -0.1834
45 0.932502510514096 0.7596 -0.2019
50 0.849884097381371 0.8265 -0.1944
55 0.763039466525709 0.9057 -0.2054
60 0.717628342757671 0.985 -0.2165
65 0.634761328582421 1.0678 -0.2266
70 0.532669167118512 1.1479 -0.2349
75 0.414335070876254 1.2129 -0.2415
80 0.283405188479358 1.2608 -0.2462
85 0.143857136608235 1.2901 -0.249
90 0 1.3 -0.25
95 -0.143857136608235 1.2901 -0.249
100 -0.283405188479358 1.2608 -0.2462
105 -0.414335070876254 1.2129 -0.2415
110 -0.532669167118512 1.1479 -0.2349
115 -0.634761328582421 1.0678 -0.2266
120 -0.717628342757671 0.975 -0.2165
125 -0.778701332204831 0.8723 -0.2048
130 -0.816074355597869 0.7629 -0.1915
135 -0.828670141752507 0.65 -0.1768
140 -0.816074355597869 0.5371 -0.1607
145 -0.778701332204831 0.4277 -0.1434
150 -0.717628342757671 0.325 -0.125
155 -0.634761328582421 0.2322 -0.1057
160 -0.532669167118512 0.1521 -0.0855
165 -0.414335070876254 0.0871 -0.0647
170 -0.283405188479358 0.0392 -0.0434
175 -0.143857136608235 0.0099 -0.0218
180 0 0 0
