! Aero mudule input file for airfoil data
 
Airfoil_Name  Section10
t/c           0.1805         ! thickness ratio w.r.t. chord

format 1       !  1: alfa-cl-cd-cm	; 2: alfa-cl; alfa-cd; alfa-cm

Reynolds_Nr 1.0E+07
-180.00	0.0000	0.0000	0.0000
-175.00	0.1736	0.0099	0.0218
-170.00	0.3420	0.0392	0.0434
-165.00	0.5000	0.0871	0.0647
-160.00	0.6428	0.1521	0.0855
-155.00	0.7660	0.2322	0.1057
-150.00	0.8660	0.3250	0.1250
-145.00	0.9397	0.4277	0.1434
-140.00	0.9848	0.5371	0.1607
-135.00	1.0000	0.6500	0.1768
-130.00	0.9848	0.7629	0.1915
-125.00	0.9397	0.8723	0.2048
-120.00	0.8660	0.9750	0.2165
-115.00	0.7660	1.0678	0.2266
-110.00	0.6428	1.1479	0.2349
-105.00	0.5000	1.2129	0.2415
-100.00	0.3420	1.2608	0.2462
-95.00	0.1736	1.2901	0.2490
-90.00	0.0000	1.3000	0.2500
-85.00	-0.1736	1.2901	0.2490
-80.00	-0.3420	1.2608	0.2462
-75.00	-0.5000	1.2129	0.2415
-70.00	-0.6428	1.1479	0.2349
-65.00	-0.7660	1.0678	0.2266
-60.00	-0.8660	0.9750	0.2165
-55.00	-0.9397	0.8723	0.2048
-50.00	-0.9848	0.7629	0.1915
-45.00	-1.0000	0.6500	0.1768
-40.00	-1.0216	0.5422	0.1416
-39.00	-1.0239	0.5206	0.1346
-38.00	-1.0162	0.4991	0.1276
-37.00	-1.0185	0.4775	0.1205
-36.00	-1.0108	0.4559	0.1135
-35.00	-1.0131	0.4344	0.1065
-34.00	-1.0154	0.4128	0.0994
-33.00	-1.0077	0.3913	0.0924
-32.00	-1.0126	0.3447	0.0660
-30.00	-1.0317	0.2862	0.0486
-28.00	-1.0708	0.2427	0.0311
-26.00	-1.1001	0.2100	0.0182
-24.00	-1.0994	0.1673	0.0053
-22.00	-1.1033	0.1383	-0.0029
-20.00	-1.0971	0.1094	-0.0112
-18.00	-1.0870	0.0872	-0.0144
-16.00	-1.0669	0.0551	-0.0177
-14.00	-1.0136	0.0278	0.0000
-12.00	-0.8986	0.0151	0.0000
-10.00	-0.7178	0.0119	0.0000
-8.00	-0.5102	0.0098	0.0000
-6.00	-0.2918	0.0084	0.0000
-4.00	-0.0689	0.0075	0.0000
-2.00	0.1558	0.0063	0.0000
0.00	0.3876	0.0061	0.0000
2.00	0.6147	0.0066	0.0000
4.00	0.8278	0.0078	0.0000
6.00	1.0104	0.0110	0.0000
8.00	1.1984	0.0134	0.0000
10.00	1.3386	0.0209	0.0000
12.00	1.3202	0.0358	-0.0001
14.00	1.2825	0.0528	-0.0002
16.00	1.3011	0.0782	-0.0005
18.00	1.3201	0.1051	-0.0801
20.00	1.3296	0.1383	-0.0861
22.00	1.3367	0.1829	-0.0981
24.00	1.3462	0.2287	-0.1109
26.00	1.3408	0.2742	-0.1266
28.00	1.3223	0.3187	-0.1420
30.00	1.2974	0.3674	-0.1592
32.00	1.2809	0.4251	-0.1760
33.00	1.2694	0.4735	-0.1483
34.00	1.2596	0.4965	-0.1526
35.00	1.2496	0.5192	-0.1571
36.00	1.2391	0.5415	-0.1613
37.00	1.2286	0.5635	-0.1654
38.00	1.2179	0.5853	-0.1695
39.00	1.1970	0.6067	-0.1734
40.00	1.1759	0.6278	-0.1774
45.00	1.0896	0.7298	-0.1959
50.00	0.9756	0.8065	-0.1944
55.00	0.9208	0.8857	-0.2054
60.00	0.8660	0.9750	-0.2165
65.00	0.7660	1.0678	-0.2266
70.00	0.6428	1.1479	-0.2349
75.00	0.5000	1.2129	-0.2415
80.00	0.3420	1.2608	-0.2462
85.00	0.1736	1.2901	-0.2490
90.00	0.0000	1.3000	-0.2500
95.00	-0.1736	1.2901	-0.2490
100.00	-0.3420	1.2608	-0.2462
105.00	-0.5000	1.2129	-0.2415
110.00	-0.6428	1.1479	-0.2349
115.00	-0.7660	1.0678	-0.2266
120.00	-0.8660	0.9750	-0.2165
125.00	-0.9397	0.8723	-0.2048
130.00	-0.9848	0.7629	-0.1915
135.00	-1.0000	0.6500	-0.1768
140.00	-0.9848	0.5371	-0.1607
145.00	-0.9397	0.4277	-0.1434
150.00	-0.8660	0.3250	-0.1250
155.00	-0.7660	0.2322	-0.1057
160.00	-0.6428	0.1521	-0.0855
165.00	-0.5000	0.0871	-0.0647
170.00	-0.3420	0.0392	-0.0434
175.00	-0.1736	0.0099	-0.0218
180.00	0.0000	0.0000	0.0000
